gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCohort,ServiceCount,HasSecurityBundle,HasStreamingBundle,MonthlyToTotalRatio,HighRiskContractFiber
Male,0,No,No,30,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),88.45,2670.02,Yes,Established_25-48m,2,0,0,0.033114690268137265,0
Male,0,No,No,32,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,64.21,2027.78,Yes,Established_25-48m,1,0,0,0.0316495627914313,0
Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.73,1536.67,No,Established_25-48m,0,0,0,0.02323645515617785,0
Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.17,545.15,Yes,Developing_13-24m,0,0,0,0.06988922457200404,0
Male,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),105.43,6010.37,No,Loyal_49-72m,3,0,0,0.017538431339278734,0
Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),103.0,7310.16,Yes,Loyal_49-72m,2,0,0,0.014088051690839758,0
Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,104.72,5039.71,Yes,Established_25-48m,3,0,0,0.020774851161840295,0
Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.5,1729.87,No,Loyal_49-72m,0,0,0,0.019354428697706934,0
Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),43.51,1424.14,No,Established_25-48m,0,0,0,0.03053033386193637,0
Male,0,No,No,70,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),84.24,5869.11,No,Loyal_49-72m,2,0,0,0.014350668045402897,0
Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,133.36,538.32,Yes,New_0-12m,5,1,1,0.24727434547207594,0
Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.83,6904.44,Yes,Loyal_49-72m,3,0,1,0.015615225097893835,1
Female,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.47,127.69,Yes,New_0-12m,0,0,0,0.15129380682259694,0
Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,100.68,5926.72,Yes,Loyal_49-72m,2,0,0,0.016984607909955263,0
Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,45.87,2659.75,No,Loyal_49-72m,0,0,0,0.017239500140937704,0
Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.75,2757.69,No,Loyal_49-72m,0,0,0,0.015858976543214352,0
Female,0,Yes,Yes,29,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.93,2735.01,Yes,Established_25-48m,3,0,1,0.034696510612168815,1
Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.62,433.87,No,Developing_13-24m,0,0,0,0.08190953618322716,0
Male,1,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,122.1,5590.72,No,Established_25-48m,5,1,1,0.021835857303298446,0
Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,110.84,6517.76,No,Loyal_49-72m,4,0,0,0.017003233743840853,0
Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.98,1835.86,No,Loyal_49-72m,0,0,0,0.01904336748581819,0
Male,0,No,No,70,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,72.64,5083.54,Yes,Loyal_49-72m,2,0,0,0.014286444791465895,0
Male,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.51,430.33,Yes,New_0-12m,1,0,0,0.16578953469501312,0
Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,97.74,1561.32,No,Developing_13-24m,2,0,0,0.06256080700496697,0
Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,113.74,6261.08,Yes,Loyal_49-72m,4,0,1,0.01816329398538505,0
Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.14,1974.43,Yes,Loyal_49-72m,0,0,0,0.01880096991541082,0
Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.51,1034.74,No,Established_25-48m,0,0,0,0.03428466603587773,0
Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.16,337.98,Yes,New_0-12m,1,0,0,0.2482742344681102,1
Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),129.02,5015.93,No,Established_25-48m,4,0,1,0.0257169225004136,0
Male,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),98.06,2431.47,Yes,Established_25-48m,3,0,0,0.040312932944702305,0
Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,97.81,4686.45,No,Established_25-48m,1,0,0,0.02086635590779635,0
Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,94.99,4196.59,No,Established_25-48m,3,0,0,0.022629651776376443,0
Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,110.29,6321.69,No,Loyal_49-72m,3,0,1,0.01744352482883077,0
Male,1,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,121.54,3776.1,Yes,Established_25-48m,5,0,1,0.032178126075560615,0
Male,0,Yes,No,71,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),52.75,3750.62,No,Loyal_49-72m,1,0,0,0.01406059249071068,0
Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.41,1977.37,No,Loyal_49-72m,0,0,0,0.017393106446215823,0
Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,93.9,1149.5,Yes,New_0-12m,1,0,0,0.08161668839634942,0
Male,0,No,No,52,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,83.16,4310.49,No,Loyal_49-72m,3,1,0,0.019287995565338202,0
Female,0,Yes,Yes,68,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,83.15,5697.75,No,Loyal_49-72m,3,1,0,0.014590919061197633,0
Female,0,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,58.2,4097.82,No,Loyal_49-72m,2,0,0,0.014199208552705414,0
Male,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,83.46,3985.58,No,Established_25-48m,3,0,0,0.020935237722559185,0
Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.84,1826.3,No,Established_25-48m,0,0,0,0.023991681716193293,0
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,44.35,3235.45,No,Loyal_49-72m,0,0,0,0.013703286007817209,0
Female,0,No,No,41,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.24,3264.39,No,Established_25-48m,2,0,0,0.0242666266510279,0
Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.95,1507.39,Yes,Established_25-48m,0,0,0,0.030462943933598073,0
Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.24,483.11,Yes,New_0-12m,0,0,0,0.1244345293425048,0
Female,1,Yes,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),77.1,1167.81,No,Developing_13-24m,1,0,0,0.06596452802422977,0
Male,0,No,Yes,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.41,4350.65,Yes,Loyal_49-72m,3,0,0,0.01916744223455471,0
Female,0,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,68.8,4905.32,No,Loyal_49-72m,3,0,0,0.014022729866784066,0
Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),126.66,8363.19,No,Loyal_49-72m,4,1,1,0.015143128025547003,0
Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.83,2059.18,No,Loyal_49-72m,0,0,0,0.016906289741673058,0
Female,0,No,No,32,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.58,2509.1,Yes,Established_25-48m,2,0,0,0.031305525676267876,0
Female,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),94.55,1877.07,Yes,Developing_13-24m,2,0,0,0.050344236370316334,0
Male,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),132.72,6355.93,Yes,Established_25-48m,5,0,1,0.020878002431991543,1
Male,0,No,No,8,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.68,731.28,Yes,New_0-12m,4,0,0,0.1251980116895177,0
Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.39,91.55,Yes,New_0-12m,1,0,0,0.9334413830361967,1
Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.34,1182.25,Yes,New_0-12m,2,0,0,0.0848003380519755,0
Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.75,2595.94,Yes,Established_25-48m,2,0,1,0.031864425054102134,0
Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,115.93,5786.07,No,Loyal_49-72m,3,0,0,0.020032589894367965,0
Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),81.47,2594.18,No,Established_25-48m,4,0,1,0.03139281282993858,0
Male,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.44,5120.22,Yes,Loyal_49-72m,3,0,0,0.01785512045957799,0
Female,0,Yes,Yes,70,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.6,7566.45,Yes,Loyal_49-72m,5,0,1,0.014350937237774943,0
Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,103.24,7232.23,No,Loyal_49-72m,2,0,0,0.01427301496012155,0
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,114.92,444.83,Yes,New_0-12m,3,0,0,0.25776641320682775,1
Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,78.56,992.45,No,Developing_13-24m,0,0,0,0.07907796064220646,0
Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,90.22,4693.59,Yes,Loyal_49-72m,1,0,0,0.019217865670910557,1
Female,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,93.28,3360.21,Yes,Established_25-48m,2,1,0,0.02775191077022858,0
Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,131.89,6359.9,No,Established_25-48m,5,0,1,0.020734487258092408,0
Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.15,620.79,No,Developing_13-24m,0,0,0,0.07100468003666834,0
Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),36.17,1485.55,No,Established_25-48m,0,0,0,0.02433150583565975,0
Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,85.68,4970.06,No,Loyal_49-72m,1,0,0,0.017235760582250063,0
Male,0,Yes,Yes,38,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,70.53,2641.46,No,Established_25-48m,1,0,0,0.02669103789650553,0
Female,0,No,No,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),115.25,7953.4,No,Loyal_49-72m,4,0,1,0.014488836367293574,0
Female,1,No,Yes,68,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,82.86,5633.75,No,Loyal_49-72m,1,0,0,0.014705177692000533,0
Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,98.97,5738.09,No,Loyal_49-72m,2,0,0,0.017244894225391133,0
Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.51,2902.28,No,Established_25-48m,3,0,1,0.034619464881099994,0
Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),119.68,2282.4,Yes,Developing_13-24m,3,0,1,0.05241306823158448,0
Male,0,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,86.52,1283.15,Yes,Developing_13-24m,5,0,1,0.06737530662305805,0
Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,46.17,1211.0,Yes,Established_25-48m,0,0,0,0.03809405940594059,0
Female,0,No,No,13,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),75.85,991.87,Yes,Developing_13-24m,1,0,0,0.07639469416942801,0
Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.69,3508.81,Yes,Established_25-48m,2,0,1,0.030112741145532095,0
Female,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),44.85,2773.74,No,Loyal_49-72m,0,0,0,0.01616367659672618,0
Male,0,Yes,No,65,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,71.8,4687.06,Yes,Loyal_49-72m,2,0,0,0.015315503641165,0
Female,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.56,2736.78,No,Loyal_49-72m,0,0,0,0.01664122025874979,0
Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),100.09,5904.18,Yes,Loyal_49-72m,2,0,0,0.01694952567068235,0
Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.77,2230.17,No,Loyal_49-72m,0,0,0,0.01648014270539672,0
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.93,879.18,No,Established_25-48m,0,0,0,0.03968506441864164,0
Female,0,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),71.44,4850.78,No,Loyal_49-72m,2,0,0,0.014724492866535582,0
Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,43.19,863.38,No,Developing_13-24m,0,0,0,0.04996644994099817,0
Female,1,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,95.04,5619.02,No,Loyal_49-72m,3,0,0,0.01691097184707528,0
Female,1,Yes,Yes,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.32,416.14,No,New_0-12m,3,0,0,0.199741094117083,0
Female,0,Yes,Yes,70,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.56,4803.96,Yes,Loyal_49-72m,1,0,0,0.014268589124571277,0
Female,1,No,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,107.26,5600.22,No,Loyal_49-72m,4,0,1,0.019149399595088212,0
Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),78.88,2690.36,Yes,Established_25-48m,0,0,0,0.029308602342310204,1
Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,129.85,768.91,No,New_0-12m,4,0,1,0.16865607668428778,0
Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.82,889.42,Yes,Established_25-48m,0,0,0,0.040228206913591344,0
Male,0,No,No,60,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.7,6164.11,No,Loyal_49-72m,3,0,1,0.016658259138928586,0
Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.6,1459.02,No,Established_25-48m,0,0,0,0.030547526746208958,0
Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.83,1342.77,No,Developing_13-24m,5,0,1,0.07801186214902849,0
Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,99.87,4497.0,Yes,Established_25-48m,5,0,1,0.022203201422854604,0
Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),116.09,1994.0,Yes,Developing_13-24m,3,0,0,0.058190476190476195,0
Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.98,361.06,No,New_0-12m,0,0,0,0.12147157929624923,0
Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.57,2939.64,Yes,Loyal_49-72m,0,0,0,0.015156564557375267,0
Male,0,Yes,No,19,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.97,1645.64,Yes,Developing_13-24m,3,0,0,0.05342394208813098,1
Male,0,No,No,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,97.04,4971.71,No,Loyal_49-72m,4,1,1,0.019514510196653335,0
Female,1,Yes,No,27,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,79.93,2151.01,Yes,Established_25-48m,2,0,0,0.03714202071551712,0
Female,1,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,109.85,1084.21,Yes,New_0-12m,4,1,0,0.10122464776402723,0
Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,94.61,192.98,Yes,New_0-12m,2,1,0,0.4877306938859676,0
Female,1,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),88.3,6025.81,Yes,Loyal_49-72m,0,0,0,0.01465120022034874,0
Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,117.98,8382.65,No,Loyal_49-72m,4,0,1,0.014072629463300592,0
Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,116.64,8275.97,No,Loyal_49-72m,3,1,0,0.014092113418316125,0
Female,0,No,No,40,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),80.89,3239.32,No,Established_25-48m,2,0,0,0.024963583843571006,0
Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,94.5,379.78,No,New_0-12m,2,0,1,0.24817479909659124,0
Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),126.96,3166.98,Yes,Established_25-48m,4,1,1,0.04007601058087488,0
Female,0,No,No,31,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.34,2801.55,Yes,Established_25-48m,3,0,1,0.03223492890403382,0
Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,78.01,4512.22,No,Loyal_49-72m,3,0,0,0.017284776722606032,0
Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.85,2374.52,No,Loyal_49-72m,0,0,0,0.01972199770997508,0
Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),83.0,3328.29,Yes,Established_25-48m,1,0,0,0.024930240381582862,0
Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,112.79,6987.06,No,Loyal_49-72m,3,0,0,0.01614038803330252,0
Male,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),98.38,196.37,Yes,New_0-12m,4,0,0,0.4984546790292344,0
